object_id,kepoi_name,kepler_name,kepid,source,koi_disposition,koi_period,koi_duration,koi_depth,koi_steff,koi_kepmag,koi_prad,koi_slogg,koi_srad,koi_teq,koi_model_snr,koi_impact,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_period,log_depth,label
K05444.01,K05444.01,,7902719,KOI,FALSE POSITIVE,368.70839,6.08,957.0,6409.0,15.417,2.87,4.523,0.887,267.0,12.2,0.5958,1,0,1,1,2.5666830201372965,2.9809119377768436,0
K05445.01,K05445.01,,7916058,KOI,FALSE POSITIVE,7.1091096,10.67,156.7,5665.0,15.71,1.08,4.568,0.82,855.0,13.0,0.663,1,0,0,0,0.8518152097280692,2.1950689964685903,0
K05446.01,K05446.01,,7917068,KOI,CANDIDATE,416.9504,4.026,479.8,5751.0,12.692,7.35,3.708,2.611,377.0,6.9,0.9542,0,0,0,0,2.6200843948118875,2.681060243631812,1
K05567.01,K05567.01,,8742270,KOI,FALSE POSITIVE,397.3958488,6.1014,29825.0,5544.0,14.857,64.56,4.146,1.362,280.0,395.7,1.19,0,1,0,0,2.5992233261540947,4.474580452342379,0
K05568.01,K05568.01,Kepler-1633 b,8745553,KOI,CONFIRMED,62.134919,8.711,147.5,5889.0,13.435,6.71,3.358,4.912,925.0,10.6,0.827,0,0,0,0,1.7933357365198082,2.1687920203141817,1
K05570.01,K05570.01,,8747910,KOI,CANDIDATE,574.65297,4.37,725.0,5596.0,14.789,2.28,4.553,0.821,196.0,7.4,0.5663,0,0,0,0,2.7594056556246427,2.8603380065709936,1
K05571.01,K05571.01,,8766285,KOI,FALSE POSITIVE,5.29730786,4.02,190.8,5780.0,10.25,1.49,4.438,1.0,1044.0,13.1,0.728,1,0,0,1,0.7240552132629514,2.2805783703680764,0
K05572.01,K05572.01,,8807988,KOI,CANDIDATE,21.9578446,1.038,96.6,5192.0,13.596,0.78,4.583,0.802,533.0,6.7,0.1492,0,0,0,0,1.341589707168405,1.9849771264154934,1
K05573.01,K05573.01,,8812360,KOI,FALSE POSITIVE,77.395279,5.26,437.0,5158.0,13.774,6.16,3.541,2.995,646.0,7.9,0.1748,1,0,0,0,1.8887144701560117,2.640481436970422,0
K05574.01,K05574.01,,8814872,KOI,CANDIDATE,373.41509,6.617,1806.0,4236.0,15.85,2.55,4.642,0.612,158.0,10.0,0.0532,0,0,0,0,2.572191864152197,3.256717745977487,1
K05693.01,K05693.01,,9579072,KOI,FALSE POSITIVE,612.882452,2.024,631.0,6029.0,14.453,2.42,4.494,0.956,217.0,7.5,0.284,1,0,0,0,2.787377186846205,2.8000293592441343,0
K05694.01,K05694.01,,9579606,KOI,CANDIDATE,107.904526,2.053,249.4,5565.0,14.295,1.26,4.574,0.802,337.0,6.1,0.2415,0,0,0,0,2.033039661324256,2.396896449142524,1
K05695.01,K05695.01,,9591728,KOI,FALSE POSITIVE,11.03571773,5.62958,144960.0,6201.0,14.916,70.42,4.213,1.23,991.0,959.6,0.911,0,1,0,0,1.042800583627448,5.161248180332738,0
K05696.01,K05696.01,,9594184,KOI,FALSE POSITIVE,42.093314,4.649,886.0,4885.0,16.523,2.19,4.541,0.763,407.0,7.4,0.035,0,0,1,0,1.6242131190304054,2.9474337218870508,0
K05697.01,K05697.01,,9594992,KOI,FALSE POSITIVE,274.10859251,6.59,421.1,5767.0,15.496,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.4379226496262896,2.6243852414202653,0
K05698.01,K05698.01,,9596820,KOI,CANDIDATE,282.029084,4.686,312.8,6886.0,13.49,2.33,4.305,1.287,363.0,8.1,0.4082,0,0,0,0,2.4502938968633607,2.4952667443878105,1
K05699.01,K05699.01,,9598315,KOI,FALSE POSITIVE,339.18109,5.34,157.9,6407.0,12.637,1.7,4.209,1.344,332.0,11.5,0.077,1,0,0,0,2.530431631504546,2.1983821300082944,0
K05812.01,K05812.01,,10601163,KOI,CANDIDATE,3.1318392,1.632,159.9,6070.0,14.122,1.5,4.246,1.159,1443.0,6.0,0.3864,0,0,0,0,0.49579945570217676,2.2038484637462346,1
K05813.01,K05813.01,,10616317,KOI,FALSE POSITIVE,38.27772448,1.73,421.1,5767.0,14.293,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.5829461120945314,2.6243852414202653,0
K05814.01,K05814.01,,10616656,KOI,FALSE POSITIVE,25.285232337,4.76313,63022.0,6486.0,12.138,69.68,4.337,1.136,740.0,5902.4,1.208,0,1,0,0,1.4028669485643102,4.799492181370214,0
K05815.01,K05815.01,,10618044,KOI,CANDIDATE,207.767894,5.21,320.6,5210.0,13.744,3.52,3.894,1.849,379.0,7.7,0.6973,0,0,0,0,2.3175784376585535,2.505963518018126,1
K05816.01,K05816.01,,10656842,KOI,CANDIDATE,82.508054,3.806,351.9,4986.0,12.594,14.04,3.01,7.733,878.0,11.4,0.0379,0,0,0,0,1.9164963441503244,2.5464192668351915,1
K05817.01,K05817.01,,10658177,KOI,CANDIDATE,113.083522,10.315,130.7,5903.0,13.336,1.59,4.179,1.4,450.0,13.0,0.039,0,0,0,0,2.053399326182405,2.116275587580544,1
K05818.01,K05818.01,,10661679,KOI,FALSE POSITIVE,1.23138339,3.943,72.7,5791.0,14.804,0.82,4.505,0.958,1648.0,21.0,0.348,0,1,1,1,0.0903932911427488,1.861534410859038,0
K05819.01,K05819.01,,10663976,KOI,CANDIDATE,381.37504,16.57,286.5,5513.0,14.182,1.24,4.614,0.729,212.0,11.8,0.3515,0,0,0,0,2.5813522662008492,2.4571246263034086,1
K05447.01,K05447.01,,7935997,KOI,FALSE POSITIVE,322.55663046,3.74,421.1,5767.0,12.75,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.508605973660216,2.6243852414202653,0
K05448.01,K05448.01,,7938499,KOI,FALSE POSITIVE,7.2269859,14.241,160.3,4347.0,14.941,0.79,4.645,0.609,603.0,26.2,0.561,1,0,1,1,0.8589572074012536,2.204933522354145,0
K05449.01,K05449.01,,7941635,KOI,FALSE POSITIVE,0.762724045,1.98818,9782.2,5313.0,14.5,41.02,4.39,0.976,1860.0,451.7,1.252,0,1,0,0,-0.11763256219105117,3.990436537856399,0
K05450.01,K05450.01,,7948619,KOI,FALSE POSITIVE,206.76425774,2.57,421.1,5767.0,15.996,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.3154754666855766,2.6243852414202653,0
K05451.01,K05451.01,,7950158,KOI,CANDIDATE,529.39169,10.869,319.9,5283.0,13.156,4.4,3.699,2.504,319.0,12.1,0.037,0,0,0,0,2.7237771197846152,2.505014240084107,1
K05452.01,K05452.01,,7967210,KOI,FALSE POSITIVE,362.49906,12.17,522.5,6043.0,15.259,2.51,4.369,1.065,277.0,10.3,0.5297,1,0,0,0,2.5593068847350335,2.7180862947830917,0
K05453.01,K05453.01,,7970194,KOI,FALSE POSITIVE,190.65896,35.472,552.8,5508.0,15.043,2.54,4.549,0.835,281.0,18.3,0.9508,1,0,0,0,2.2802572197178526,2.742568034366142,0
K05454.01,K05454.01,Kepler-1630 b,7978202,KOI,CONFIRMED,509.997402,8.481,1267.0,5037.0,14.15,2.62,4.54,0.756,182.0,35.3,0.0254,0,0,0,0,2.707567963745117,3.1027766148834415,1
K05575.01,K05575.01,,8823893,KOI,FALSE POSITIVE,1.50650036,2.762,45.4,6201.0,13.912,0.81,4.336,1.126,1809.0,15.0,0.684,0,0,0,1,0.1779692397903217,1.6570558528571038,0
K05576.01,K05576.01,,8836224,KOI,FALSE POSITIVE,194.48732212,3.6,421.1,5767.0,13.989,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.2888912965986026,2.6243852414202653,0
K05577.01,K05577.01,,8841297,KOI,CANDIDATE,495.51899,3.592,297.6,6043.0,13.5,2.94,4.038,1.634,305.0,6.6,0.6052,0,0,0,0,2.6950603028055076,2.473632926873841,1
K05578.01,K05578.01,,8868481,KOI,CANDIDATE,388.048463,3.456,149.6,5779.0,11.084,3.0,3.765,2.46,376.0,8.3,0.1973,0,0,0,0,2.5888859676022964,2.1749315935284423,1
K05579.01,K05579.01,,8888745,KOI,CANDIDATE,34.0269868,1.586,361.7,4999.0,15.592,1.57,4.514,0.801,455.0,6.2,0.5682,0,0,0,0,1.5318234926141092,2.5583485087616196,1
K05580.01,K05580.01,,8890417,KOI,CANDIDATE,173.219879,1.875,239.5,6007.0,13.957,2.41,4.158,1.518,405.0,5.7,0.5113,0,0,0,0,2.238597730894946,2.379305517750582,1
K05581.01,K05581.01,Kepler-1634 b,8891684,KOI,CONFIRMED,374.878133,10.556,914.6,5636.0,14.508,4.27,4.218,1.354,282.0,21.9,0.626,0,0,0,0,2.5738901083479133,2.961231197044663,1
K05582.01,K05582.01,,8904714,KOI,FALSE POSITIVE,5.2362026,3.148,2019.5,6176.0,14.786,75.83,4.112,1.631,1378.0,28.2,1.379,0,0,1,0,0.7190164419963246,3.305243857506007,0
K05701.01,K05701.01,,9645188,KOI,FALSE POSITIVE,48.55059299,1.79,421.1,5767.0,15.227,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.6861945386871149,2.6243852414202653,0
K05702.01,K05702.01,,9659022,KOI,CANDIDATE,511.882,4.822,610.0,6141.0,15.462,2.56,4.454,1.007,241.0,6.5,0.5102,0,0,0,0,2.709169858133723,2.785329835010767,1
K05703.01,K05703.01,,9662475,KOI,FALSE POSITIVE,247.372131,3.271,513.4,5780.0,13.359,2.47,4.438,1.0,290.0,12.4,0.4257,0,0,1,0,2.3933507703348407,2.7104558643354246,0
K05704.01,K05704.01,,9674789,KOI,CANDIDATE,96.16705,2.775,270.7,5147.0,13.419,1.15,4.617,0.716,313.0,7.2,0.1194,0,0,0,0,1.983026293925151,2.4324882557705063,1
K05705.01,K05705.01,,9705620,KOI,FALSE POSITIVE,95.254421,3.379,465.4,6063.0,15.833,2.2,4.476,1.012,413.0,6.1,0.3116,1,0,0,0,1.978885141527157,2.667826378950711,0
K05706.01,K05706.01,Kepler-1636 b,9715631,KOI,CONFIRMED,425.483539,17.856,996.6,5977.0,15.807,3.2,4.473,1.022,248.0,19.6,0.03,0,0,0,0,2.6288827628700715,2.998520882835038,1
K05707.01,K05707.01,,9723746,KOI,CANDIDATE,208.800733,1.964,594.0,6208.0,15.239,2.88,4.372,1.168,347.0,4.9,0.3095,0,0,0,0,2.319732018934135,2.7737864449811935,1
K05708.01,K05708.01,,9724993,KOI,FALSE POSITIVE,7.863361238,3.42771,18157.0,5615.0,12.524,22.7,4.136,1.4,1057.0,723.3,0.869,0,1,0,0,0.8956082273471009,4.259044093575232,0
K05820.01,K05820.01,,10677763,KOI,FALSE POSITIVE,120.16983803,3.19,421.1,5767.0,12.138,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.079795475812248,2.6243852414202653,0
K05821.01,K05821.01,,10678912,KOI,CANDIDATE,113.71363032,2.45,421.1,5767.0,15.499,2.39,4.438,1.0,878.0,23.0,0.537,0,0,0,0,2.055812524652314,2.6243852414202653,1
K05822.01,K05822.01,,10685764,KOI,CANDIDATE,17.634272,1.387,76.7,4885.0,12.31,1.69,3.815,1.979,842.0,9.7,0.1876,0,0,0,0,1.2463575352873801,1.884795363948981,1
K05823.01,K05823.01,,10724569,KOI,FALSE POSITIVE,0.745086745,4.29,270.0,5325.0,15.489,1.29,4.607,0.75,1654.0,61.4,0.626,0,1,1,1,-0.12779316257820517,2.4313637641589874,0
K05824.01,K05824.01,,10734441,KOI,FALSE POSITIVE,247.47724314,7.6,421.1,5767.0,15.78,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.393535269398415,2.6243852414202653,0
K05825.01,K05825.01,,10737437,KOI,CANDIDATE,208.047137,3.22,287.5,5991.0,13.934,2.05,4.175,1.2,363.0,6.9,0.1884,0,0,0,0,2.3181617437114848,2.4586378490256493,1
K05826.01,K05826.01,,10747162,KOI,CANDIDATE,30.561533,2.227,585.7,4294.0,15.871,1.53,4.609,0.664,379.0,6.9,0.0124,0,0,0,0,1.4851751351373734,2.7676752240279603,1
K05827.01,K05827.01,Kepler-1637 b,10777591,KOI,CONFIRMED,6.10968225,5.735,60.3,6024.0,13.328,0.79,4.309,1.009,1093.0,18.6,0.108,0,0,0,0,0.786018624209819,1.7803173121401512,1
K05455.01,K05455.01,,7979297,KOI,CANDIDATE,292.09809,14.43,528.8,5955.0,15.003,2.09,4.534,0.883,267.0,11.4,0.5155,0,0,0,0,2.465528717174945,2.723291446477584,1
K05456.01,K05456.01,,7982917,KOI,FALSE POSITIVE,11.8045536,3.195,128.9,4971.0,14.274,0.94,4.482,0.857,660.0,7.0,0.1533,0,0,1,0,1.0720495684818916,2.110252917353403,0
K05457.01,K05457.01,,8005002,KOI,CANDIDATE,578.21623,2.707,120.6,5166.0,11.619,3.54,3.6,3.244,328.0,3.5,0.3763,0,0,0,0,2.762090277754073,2.0813473078041325,1
K05458.01,K05458.01,,8007174,KOI,CANDIDATE,56.648588,4.534,648.9,5023.0,15.602,2.19,4.565,0.782,377.0,11.8,0.769,0,0,0,0,1.7531890892841315,2.8121777741587537,1
K05459.01,K05459.01,,8009811,KOI,CANDIDATE,53.554546,5.533,127.6,6039.0,11.47,3.1,3.76,2.622,769.0,8.9,0.62,0,0,0,0,1.7287963420010697,2.1058506743851435,1
K05460.01,K05460.01,,8016211,KOI,FALSE POSITIVE,3.1748772,7.089,1741.0,5116.0,14.395,8.8,3.994,1.619,1410.0,98.6,0.94,0,1,0,1,0.5017269320236615,3.240798771117331,0
K05462.01,K05462.01,,8025718,KOI,FALSE POSITIVE,371.18648,19.929,317.9,6231.0,13.937,2.06,4.34,1.152,291.0,18.1,0.0845,0,0,0,1,2.5695921492054237,2.5022905279147727,0
K05583.01,K05583.01,,8915379,KOI,CANDIDATE,20.5858591,3.069,260.2,5523.0,15.306,1.31,4.526,0.753,586.0,6.6,0.7233,0,0,0,0,1.3135689959195647,2.4153072922255676,1
K05584.01,K05584.01,,8935352,KOI,FALSE POSITIVE,10.90962154,17.8024,499920.0,5323.0,14.096,149.1,3.714,2.064,1127.0,2345.1,0.146,0,1,0,0,1.0378096849659308,5.698900511659351,0
K05585.01,K05585.01,,8937555,KOI,CANDIDATE,113.573945,3.007,249.6,5155.0,12.397,3.45,3.768,2.233,496.0,7.8,0.1359,0,0,0,0,2.055278711299506,2.397244581010386,1
K05586.01,K05586.01,,8939211,KOI,FALSE POSITIVE,27.0779813,138.54,347.5,5906.0,14.17,2.03,4.467,0.85,597.0,139.4,0.957,1,0,0,0,1.4326162839809882,2.5409548089261325,0
K05587.01,K05587.01,,8939650,KOI,FALSE POSITIVE,1.827660875,3.986,46677.0,6352.0,14.268,42.1,4.427,1.072,1664.0,890.3,1.026,0,1,0,0,0.26189561493208785,4.669102935519992,0
K05588.01,K05588.01,,8946267,KOI,CANDIDATE,542.91133,15.9,750.1,5583.0,15.373,2.27,4.559,0.824,199.0,13.1,0.3766,0,0,0,0,2.7347289050285593,2.8751191654625683,1
K05589.01,K05589.01,,8949512,KOI,FALSE POSITIVE,376.554588,3.182,481.0,5926.0,14.694,2.0,4.519,0.913,247.0,5.4,0.0963,1,0,0,0,2.5758279434814977,2.682145076373832,0
K05590.01,K05590.01,,8955741,KOI,FALSE POSITIVE,538.4263,12.751,242.0,5962.0,12.099,3.2,3.882,2.028,322.0,16.2,0.3917,1,0,0,0,2.7311262653056514,2.383815365980431,0
K05709.01,K05709.01,,9758615,KOI,FALSE POSITIVE,94.20561159,6.62,421.1,5767.0,11.613,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.9740767733871962,2.6243852414202653,0
K05710.01,K05710.01,,9771920,KOI,FALSE POSITIVE,378.70643955,14.66,421.1,5767.0,15.658,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.578302689956457,2.6243852414202653,0
K05711.01,K05711.01,,9775475,KOI,FALSE POSITIVE,78.4286313,3.7368,83303.0,5780.0,15.069,85.77,4.438,1.0,425.0,112.6,1.388,0,1,1,0,1.894474635970895,4.920660641982838,0
K05712.01,K05712.01,,9776907,KOI,CANDIDATE,287.75613,5.487,1987.0,4965.0,16.925,3.4,4.586,0.781,215.0,6.6,0.2794,0,0,0,0,2.4590245840718294,3.298197867109815,1
K05713.01,K05713.01,,9780149,KOI,FALSE POSITIVE,2.53021,21.79,367.9,5780.0,12.294,41.44,4.178,1.296,1543.0,24.2,1.275,0,1,0,0,0.4031565678384078,2.565729787831127,0
K05714.01,K05714.01,,9786017,KOI,FALSE POSITIVE,2.249000963,9.6022,58776.0,6025.0,12.502,59.61,3.8,2.293,2126.0,1159.5,0.68,0,1,0,0,0.3519896413962798,4.76920002683632,0
K05715.01,K05715.01,,9832379,KOI,CANDIDATE,189.961729,12.46,699.9,5335.0,15.713,1.93,4.613,0.742,260.0,11.9,0.1845,0,0,0,0,2.2786661138039688,2.845035993513415,1
K05716.01,K05716.01,,9837659,KOI,FALSE POSITIVE,121.62387378,2.73,421.1,5767.0,12.209,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.0850188317890828,2.6243852414202653,0
K05836.01,K05836.01,,10865043,KOI,CANDIDATE,202.18722766,2.77,421.1,5767.0,13.762,2.39,4.438,1.0,878.0,23.0,0.537,0,0,0,0,2.3057537173678293,2.6243852414202653,1
K05837.01,K05837.01,,10878117,KOI,CANDIDATE,280.92070688,3.48,421.1,5767.0,15.261,2.39,4.438,1.0,878.0,23.0,0.537,0,0,0,0,2.4485837525596312,2.6243852414202653,1
K05838.01,K05838.01,,10879247,KOI,FALSE POSITIVE,432.074696,4.763,1088.0,5183.0,15.214,2.39,4.608,0.739,193.0,7.6,0.1559,1,0,1,0,2.6355588330565327,3.036628895362161,0
K05839.01,K05839.01,,10879899,KOI,CANDIDATE,169.415073,3.884,239.9,6362.0,12.427,2.32,4.238,1.378,413.0,9.8,0.7546,0,0,0,0,2.228952047255079,2.380030247967831,1
K05840.01,K05840.01,,10905641,KOI,FALSE POSITIVE,460.77905,15.541,239.3,6126.0,13.462,4.24,3.731,2.717,387.0,12.7,0.324,1,0,0,0,2.663492725024031,2.378942698613437,0
K05841.01,K05841.01,,10920086,KOI,FALSE POSITIVE,3.21318517,15.47,2046.1,6712.0,12.52,8.24,4.159,1.513,1710.0,662.9,0.924,1,0,0,0,0.506935753871465,3.3109268553716933,0
K05842.01,K05842.01,,10933306,KOI,CANDIDATE,57.7749373,4.731,283.6,6277.0,14.753,1.85,4.417,1.097,524.0,10.4,0.044,0,0,0,0,1.7617394828352007,2.452706226511029,1
K05843.01,K05843.01,,10958972,KOI,FALSE POSITIVE,331.78248134,4.94,421.1,5767.0,13.789,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.5208534508317144,2.6243852414202653,0
K05463.01,K05463.01,,8029848,KOI,FALSE POSITIVE,1.20608769,2.2272,1660.6,5657.0,14.252,44.46,4.186,1.355,1941.0,66.9,1.253,0,1,1,0,0.08137888483451389,3.220265033587232,0
K05464.01,K05464.01,,8035322,KOI,FALSE POSITIVE,613.82905,18.18,148.2,5636.0,13.016,2.85,3.809,2.357,307.0,10.2,0.2616,1,0,0,0,2.7880474379507354,2.170848203643309,0
K05465.01,K05465.01,,8036863,KOI,FALSE POSITIVE,476.80454,10.65,143.6,5806.0,13.879,1.12,4.473,0.901,227.0,5.7,0.5619,1,0,0,0,2.678340381982937,2.1571544399062814,0
K05466.01,K05466.01,Kepler-1631 b,8037038,KOI,CONFIRMED,4.09513876,2.462,181.7,5858.0,15.524,1.75,4.495,0.963,1122.0,11.6,0.97,0,0,0,0,0.6122686220137327,2.2593549273080344,1
K05467.01,K05467.01,,8040308,KOI,CANDIDATE,502.8356901,9.97,421.1,5767.0,15.195,2.39,4.438,1.0,878.0,23.0,0.537,0,0,0,0,2.7014260953134395,2.6243852414202653,1
K05468.01,K05468.01,,8040457,KOI,CANDIDATE,81.704814,1.468,297.0,6099.0,14.794,1.65,4.421,0.95,442.0,5.8,0.0021,0,0,0,0,1.9122476456639141,2.4727564493172123,1
K05469.01,K05469.01,,8043968,KOI,FALSE POSITIVE,0.779615874,3.932,81.5,5764.0,15.292,0.83,4.548,0.863,1847.0,22.0,0.699,0,1,0,1,-0.10811932666008585,1.9111576087399766,0
K05470.01,K05470.01,,8044083,KOI,CANDIDATE,578.21805,4.18,637.0,6089.0,15.584,2.44,4.495,0.95,223.0,5.3,0.3937,0,0,0,0,2.7620916447421857,2.8041394323353503,1
K05591.01,K05591.01,,8959240,KOI,CANDIDATE,317.009388,3.013,326.9,5066.0,13.555,4.03,3.787,2.27,345.0,7.5,0.2991,0,0,0,0,2.501072123720037,2.5144149205803688,1
K05592.01,K05592.01,,8971044,KOI,CANDIDATE,482.51701,14.791,573.0,6168.0,15.054,2.3,4.488,0.96,242.0,10.3,0.0846,0,0,0,0,2.683512627978099,2.75815462196739,1
K05593.01,K05593.01,,8975776,KOI,FALSE POSITIVE,224.469892,2.952,458.6,5911.0,14.918,2.35,4.337,1.091,323.0,5.5,0.2691,1,0,0,0,2.351158097610424,2.66143405039392,0
K05594.01,K05594.01,,8979500,KOI,FALSE POSITIVE,113.556471,2.383,278.7,4842.0,13.316,6.76,3.167,4.164,651.0,7.6,0.1828,1,0,0,0,2.0552118874726895,2.445136968713304,0
K05595.01,K05595.01,,9003126,KOI,FALSE POSITIVE,208.02789,10.82,255.0,4285.0,14.487,1.04,4.63,0.632,196.0,8.8,0.6065,1,0,0,0,2.318121564102728,2.406540180433955,0
K05596.01,K05596.01,,9008125,KOI,FALSE POSITIVE,308.024953,2.665,352.6,5220.0,11.879,3.55,3.808,1.887,345.0,10.2,0.3366,1,0,0,0,2.488585899978516,2.5472823079633033,0
K05597.01,K05597.01,,9011877,KOI,CANDIDATE,7.77710639,3.418,77.4,5073.0,13.725,0.73,4.481,0.851,773.0,10.6,0.196,0,0,0,0,0.8908180400987391,1.8887409606828927,1
K05717.01,K05717.01,,9838414,KOI,FALSE POSITIVE,1.33261458,5.161,1335.3,4611.0,17.511,3.65,4.551,0.76,1208.0,17.5,0.936,0,0,1,1,0.12470456052967654,3.125578849002185,0
K05718.01,K05718.01,,9838582,KOI,CANDIDATE,233.64574,10.05,2268.0,5780.0,17.106,5.2,4.438,1.0,296.0,7.6,0.0691,0,0,0,0,2.3685578670579184,3.355643050220869,1
K05719.01,K05719.01,,9839030,KOI,CANDIDATE,27.285315,7.47,396.5,6304.0,14.71,2.19,4.407,1.094,678.0,9.6,0.213,0,0,0,0,1.4359289719352588,2.5982431916536224,1
K05720.01,K05720.01,,9845362,KOI,FALSE POSITIVE,105.895315,2.581,1227.0,5271.0,15.979,2.69,4.548,0.781,323.0,7.0,0.093,1,0,0,0,2.024876746560216,3.0888445627270045,0
K05721.01,K05721.01,,9845931,KOI,FALSE POSITIVE,61.224558,4.103,544.2,6343.0,15.873,2.76,4.408,1.14,525.0,9.7,0.571,0,0,1,0,1.7869256584949322,2.735758537443739,0
K05722.01,K05722.01,,9847239,KOI,FALSE POSITIVE,28.507877538,3.13331,24372.0,6131.0,14.876,27.79,4.497,0.945,613.0,449.0,1.025,0,1,0,0,1.454964884519294,4.386891169452432,0
K05723.01,K05723.01,,9848760,KOI,FALSE POSITIVE,444.46522,0.767,4084.0,5134.0,15.466,30.17,4.609,0.746,189.0,9.0,1.2803,1,0,0,0,2.6478377825097215,3.6110857334148725,0
K05724.01,K05724.01,,9850843,KOI,FALSE POSITIVE,8.48039,6.134,133.7,6193.0,14.863,1.23,4.434,1.067,969.0,12.0,0.008,0,0,1,1,0.9284158252464826,2.126131407261984,0
K05344.01,K05344.01,,7018210,KOI,CANDIDATE,445.351255,6.516,420.4,7202.0,13.735,3.66,4.112,1.755,370.0,10.6,0.1716,0,0,0,0,2.6487026804954596,2.6236627073562047,1
K05345.01,K05345.01,,7019580,KOI,FALSE POSITIVE,72.0153825,2.548,177.7,5099.0,11.888,6.94,3.299,5.032,783.0,6.8,0.6038,1,0,0,0,1.8574252717275919,2.2496874278053016,0
K05347.01,K05347.01,,7024045,KOI,FALSE POSITIVE,23.9341825,1.607,228.1,4415.0,14.869,1.03,4.58,0.715,432.0,6.5,0.0465,1,0,0,0,1.3790185982352552,2.3581252852766488,0
K05348.01,K05348.01,,7035812,KOI,FALSE POSITIVE,87.775799,1.862,450.0,5604.0,15.429,2.44,4.375,1.025,409.0,6.3,0.8114,1,0,0,0,1.9433747914237653,2.6532125137753435,0
K05349.01,K05349.01,,7038988,KOI,FALSE POSITIVE,65.67350728,2.73,421.1,5767.0,15.528,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.8173902103134336,2.6243852414202653,0
K05350.01,K05350.01,,7041972,KOI,FALSE POSITIVE,222.06409878,2.89,421.1,5767.0,14.017,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,2.3464783516055157,2.6243852414202653,0
K05351.01,K05351.01,,7047299,KOI,FALSE POSITIVE,35.882272887,3.95004,101230.0,5840.0,14.295,35.21,4.57,0.812,512.0,3096.9,0.858,0,1,0,0,1.5548799447125916,5.005309236848516,0
K05471.01,K05471.01,,8075618,KOI,FALSE POSITIVE,8.780603773,3.16989,90028.0,5487.0,15.674,52.34,4.563,0.832,775.0,1406.9,1.127,0,1,0,0,0.9435243799455986,4.954377602264789,0
K05472.01,K05472.01,,8076215,KOI,CANDIDATE,97.5137491,2.655,279.8,5437.0,12.603,5.27,3.57,3.18,630.0,9.1,0.0922,0,0,0,0,1.9890658540296657,2.446847710155809,1
K05473.01,K05473.01,,8094942,KOI,CANDIDATE,549.42772,6.09,719.1,5957.0,14.654,2.64,4.498,0.971,223.0,12.1,0.4315,0,0,0,0,2.739910566878033,2.8567892887533164,1
K05474.01,K05474.01,,8099517,KOI,CANDIDATE,284.666844,2.752,418.0,5248.0,13.761,8.98,3.368,4.413,486.0,5.6,0.3413,0,0,0,0,2.454336886513362,2.621176281775035,1
K05475.01,K05475.01,Kepler-1632 b,8105398,KOI,CONFIRMED,224.150923,12.455,348.6,6072.0,13.093,2.41,4.133,1.286,369.0,34.2,0.019,0,0,0,0,2.3505405315265104,2.5423273827739745,1
K05476.01,K05476.01,,8105719,KOI,CANDIDATE,148.179343,12.733,466.6,5635.0,15.563,2.52,4.278,1.183,367.0,12.5,0.102,0,0,0,0,2.1707876648686675,2.668944734457734,1
K05477.01,K05477.01,,8106139,KOI,FALSE POSITIVE,551.49832,40.92,1874.4,5926.0,15.536,4.89,4.532,0.887,215.0,37.0,0.9478,1,0,0,0,2.741544193810043,3.2728622755889063,0
K05478.01,K05478.01,,8108437,KOI,FALSE POSITIVE,351.2878737,11.2066,134630.0,5911.0,15.703,38.47,4.519,0.914,252.0,1002.8,0.712,0,1,0,0,2.5456631583998495,5.129141845792286,0
K05598.01,K05598.01,,9012244,KOI,CANDIDATE,376.934014,4.28,382.4,6074.0,13.797,2.13,4.369,1.034,274.0,6.1,0.6546,0,0,0,0,2.5762653293466093,2.5825178836040625,1
K05599.01,K05599.01,,9016592,KOI,FALSE POSITIVE,46.50446209,1.37,421.1,5767.0,15.682,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.667494625322065,2.6243852414202653,0
K05600.01,K05600.01,,9018021,KOI,CANDIDATE,17.168095,13.04,143.1,5053.0,14.498,4.81,3.824,1.907,603.0,8.1,0.999,0,0,0,0,1.2347221078058013,2.1556396337597765,1
K05601.01,K05601.01,,9024568,KOI,FALSE POSITIVE,124.091252,2.172,281.4,5275.0,14.152,1.3,4.571,0.792,305.0,5.7,0.031,1,0,0,0,2.0937411663332184,2.449324093098727,0
